timestamp,ch1 (µV),event
17.5700,-11.26,0
17.5750,21.42,0
17.5800,21.42,0
17.5850,7.15,0
17.5900,-24.11,0
17.5950,34.45,0
17.6000,34.45,0
17.6050,-8.91,0
17.6100,-8.91,0
17.6150,4.51,0
17.6200,4.51,0
17.6250,-23.51,0
17.6300,-23.51,0
17.6350,32.69,0
17.6400,32.69,0
17.6450,32.69,0
17.6500,2.93,0
17.6550,2.93,0
17.6600,23.57,0
17.6650,23.57,0
17.6700,23.57,0
17.6750,23.57,0
17.6800,31.77,0
17.6850,-9.75,0
17.6900,-9.75,0
17.6950,22.97,0
17.7000,22.97,0
17.7050,-25.45,0
17.7100,-25.45,0
17.7150,-37.24,0
17.7200,-25.45,0
17.7250,-25.45,0
17.7300,-25.45,0
17.7350,-25.45,0
17.7400,2.86,0
17.7450,-25.78,0
17.7500,-25.78,0
17.7550,-22.75,0
17.7600,30.56,0
17.7650,-22.24,0
17.7700,-10.19,0
17.7750,-10.19,0
17.7800,3.40,0
17.7850,3.40,0
17.7900,25.12,0
17.7950,31.68,0
17.8000,22.98,0
17.8050,31.68,0
17.8100,-8.41,0
17.8150,25.12,0
17.8200,5.13,0
17.8250,5.13,0
17.8300,24.15,0
17.8350,24.15,0
17.8400,-8.41,0
17.8450,-7.50,0
17.8500,-7.50,0
17.8550,3.30,0
17.8600,3.30,0
17.8650,26.96,0
17.8700,26.96,0
17.8750,-24.50,0
17.8800,-24.50,0
17.8850,33.35,0
17.8900,33.35,0
17.8950,33.35,0
17.9000,33.35,0
17.9050,-8.41,0
17.9100,2.02,0
17.9150,31.44,0
17.9200,31.44,0
17.9250,-6.61,0
17.9300,-6.61,0
17.9350,-6.61,0
17.9400,-6.61,0
17.9450,30.04,0
17.9500,35.12,0
17.9550,7.97,0
17.9600,7.97,0
17.9650,-15.19,0
17.9700,-15.19,0
17.9750,35.81,0
17.9800,35.81,0
17.9850,-19.15,0
17.9900,-19.15,0
17.9950,18.32,0
18.0000,18.32,0
18.0050,-14.14,0
18.0100,-14.14,0
18.0150,33.35,0
18.0200,33.35,0
18.0250,-20.96,0
18.0300,-20.96,0
18.0350,11.62,0
18.0400,11.62,0
18.0450,11.62,0
18.0500,11.62,0
18.0550,34.44,0
18.0600,34.44,0
18.0650,-20.00,0
18.0700,-20.00,0
18.0750,7.00,0
18.0800,7.00,0
18.0850,7.00,0
18.0900,-13.89,0
18.0950,-13.89,0
18.1000,-19.81,0
18.1050,-19.82,0
18.1100,17.43,0
18.1150,17.43,0
18.1200,8.73,0
18.1250,8.73,0
18.1300,18.46,0
18.1350,-18.15,0
18.1400,-18.15,0
18.1450,-18.15,0
18.1500,16.60,0
18.1550,16.60,0
18.1600,-20.00,0
18.1650,10.01,0
18.1700,34.66,0
18.1750,34.66,0
18.1800,-17.65,0
18.1850,-17.65,0
18.1900,18.46,0
18.1950,30.33,0
18.2000,9.92,0
18.2050,9.92,0
18.2100,9.92,0
18.2150,9.92,0
18.2200,-18.99,0
18.2250,-18.99,0
18.2300,18.07,0
18.2350,18.07,0
18.2400,9.38,0
18.2450,9.38,0
18.2500,-18.35,0
18.2550,-18.35,0
18.2600,36.82,0
18.2650,36.82,0
18.2700,15.00,0
18.2750,15.00,0
18.2800,8.41,0
18.2850,8.41,0
18.2900,-16.06,0
18.2950,-16.06,0
18.3000,35.31,0
18.3050,35.31,0
18.3100,-18.36,0
18.3150,-18.36,0
18.3200,7.17,0
18.3250,7.17,0
18.3300,-16.49,0
18.3350,7.17,0
18.3400,7.17,0
18.3450,7.17,0
18.3500,7.17,0
18.3550,7.17,0
18.3600,17.10,0
18.3650,7.27,0
18.3700,-17.22,0
18.3750,-17.22,0
18.3800,-17.22,0
18.3850,31.24,0
18.3900,17.44,0
18.3950,17.44,0
18.4000,10.18,0
18.4050,10.18,0
18.4100,-15.00,0
18.4150,-15.00,0
18.4200,-15.00,0
18.4250,-15.00,0
18.4300,-15.00,0
18.4350,-15.00,0
18.4400,-18.42,0
18.4450,-18.42,0
18.4500,-17.42,0
18.4550,-17.42,0
18.4600,35.48,0
18.4650,35.48,0
18.4700,13.80,0
18.4750,13.80,0
18.4800,13.80,0
18.4850,13.80,0
18.4900,-26.41,0
18.4950,-17.63,0
18.5000,-17.63,0
18.5050,-17.63,0
18.5100,36.67,0
18.5150,36.67,0
18.5200,36.67,0
18.5250,7.60,0
18.5300,7.60,0
18.5350,7.60,0
18.5400,34.53,0
18.5450,34.53,0
18.5500,-23.27,0
18.5550,-17.41,0
18.5600,10.59,0
18.5650,10.59,0
18.5700,-17.75,0
18.5750,-17.75,0
18.5800,-17.75,0
18.5850,-17.75,0
18.5900,-17.77,0
18.5950,-17.77,0
18.6000,16.71,0
18.6050,16.71,0
18.6100,-17.13,0
18.6150,-34.63,0
18.6200,34.58,0
18.6250,34.58,0
18.6300,-16.72,0
18.6350,-16.72,0
18.6400,15.41,0
18.6450,15.41,0
18.6500,13.80,0
18.6550,13.80,0
18.6600,35.81,0
18.6650,35.81,0
18.6700,-17.37,0
18.6750,13.80,0
18.6800,12.29,0
18.6850,12.29,0
18.6900,-18.09,0
