timestamp,ch1 (µV),event
26.025,-277.51,0
26.03,-2953.62,0
26.035,-2953.62,0
26.04,-4687.25,0
26.045,-119.47,0
26.05,-4606.55,0
26.055,-4606.55,0
26.06,-4335.45,0
26.065,-4335.45,0
26.07,-5621.6,0
26.075,-5621.6,0
26.08,-5607.53,0
26.085,-5607.53,0
26.09,-39.55,0
26.095,-5607.53,0
26.1,-5607.53,0
26.105,-5607.53,0
26.11,-5075.3,0
26.115,-5075.3,0
26.12,-94.15,0
26.125,-94.15,0
26.13,-94.15,0
26.135,-94.15,0
26.14,-94.15,0
26.145,611.76,0
26.15,611.76,0
26.155,420.82,0
26.16,420.82,0
26.165,210.88,0
26.17,210.88,0
26.175,-55.5,0
26.18,-55.5,0
26.185,37.42,0
26.19,37.42,0
26.195,37.42,0
26.2,37.42,0
26.205,37.42,0
26.21,38.28,0
26.215,38.28,0
26.22,-94.46,0
26.225,-4681.92,0
26.23,-206.7,0
26.235,-206.7,0
26.24,29.42,0
26.245,29.42,0
26.25,234.57,0
26.255,262.11,0
26.26,262.11,0
26.265,262.11,0
26.27,242.06,0
26.275,242.06,0
26.28,78.74,0
26.285,-301.46,0
26.29,-301.46,0
26.295,-301.46,0
26.3,144.75,0
26.305,144.75,0
26.31,-94.46,0
26.315,69.91,0
26.32,69.91,0
26.325,69.91,0
26.33,611.83,0
26.335,198.61,0
26.34,159.66,0
26.345,244.35,0
26.35,244.35,0
26.355,194.85,0
26.36,194.85,0
26.365,168.17,0
26.37,168.17,0
26.375,168.17,0
26.38,306.09,0
26.385,487.28,0
26.39,487.28,0
26.395,487.28,0
26.4,400.08,0
26.405,400.08,0
26.41,340.21,0
26.415,89.72,0
26.42,89.72,0
26.425,89.72,0
26.43,86.26,0
26.435,98.21,0
26.44,98.21,0
26.445,98.09,0
26.45,98.09,0
26.455,72.25,0
26.46,72.25,0
26.465,27.1,0
26.47,27.1,0
26.475,-94.11,0
26.48,104.66,0
26.485,-94.11,0
26.49,-94.11,0
26.495,136.32,0
26.5,136.32,0
26.505,248.05,0
26.51,169.44,0
26.515,-96.35,0
26.52,-96.35,0
26.525,12.51,0
26.53,489.86,0
26.535,489.86,0
26.54,489.86,0
26.545,489.86,0
26.55,489.86,0
26.555,489.86,0
26.56,1840.25,0
26.565,1840.25,0
26.57,2008.52,0
26.575,2008.52,0
26.58,2001.71,0
26.585,2001.71,0
26.59,2001.71,0
26.595,2001.71,0
26.6,2001.71,0
26.605,2116.35,0
26.61,102.01,0
26.615,2116.35,0
26.62,3041.29,0
26.625,3041.29,0
26.63,3635.91,0
26.635,3064.82,0
26.64,3064.82,0
26.645,3064.82,0
26.65,1943.57,0
26.655,102.02,0
26.66,3219.0,0
26.665,3219.0,0
26.67,4583.88,0
26.675,4583.88,0
26.68,4583.88,0
26.685,4583.88,0
26.69,4624.81,0
26.695,4624.81,0
26.7,4664.29,0
26.705,4664.29,0
26.71,2116.34,0
26.715,5312.8,0
26.72,5312.8,0
26.725,5312.8,0
26.73,5312.8,0
26.735,5067.79,0
26.74,5067.79,0
26.745,4181.1,0
26.75,4181.1,0
26.755,3774.07,0
26.76,3774.07,0
26.765,3218.77,0
26.77,4294.95,0
26.775,4437.0,0
26.78,4413.02,0
26.785,4060.63,0
26.79,4726.13,0
26.795,4097.82,0
26.8,2630.77,0
26.805,4097.82,0
26.81,4097.82,0
26.815,4051.81,0
26.82,4051.81,0
26.825,4167.63,0
26.83,4167.63,0
26.835,4253.91,0
26.84,4253.91,0
26.845,4213.76,0
26.85,4213.76,0
26.855,4065.43,0
26.86,4065.43,0
26.865,4054.1,0
26.87,4054.1,0
26.875,4043.11,0
26.88,4043.11,0
26.885,3788.56,0
26.89,3788.56,0
26.895,3788.56,0
26.9,3788.56,0
26.905,3788.56,0
26.91,3678.19,0
26.915,3678.19,0
26.92,65.88,0
26.925,65.88,0
26.93,65.88,0
26.935,65.88,0
26.94,74.25,0
26.945,4199.43,0
26.95,4065.41,0
26.955,137.87,0
26.96,97.6,0
26.965,97.6,0
26.97,97.6,0
26.975,85.6,0
26.98,85.6,0
26.985,85.6,0
26.99,93.17,0
26.995,93.17,0
27.0,93.17,0
27.005,93.17,0
27.01,66.91,0
27.015,66.91,0
27.02,44.44,0
27.025,44.44,0
27.03,-35.08,0
27.035,4023.39,0
27.04,-35.08,0
27.045,48.41,0
27.05,-25.83,0
27.055,3427.86,0
27.06,-28.45,0
27.065,-28.45,0
27.07,28.24,0
27.075,28.24,0
27.08,28.24,0
27.085,28.24,0
27.09,28.24,0
27.095,28.24,0
27.1,18.7,0
27.105,18.7,0
27.11,66.0,0
27.115,66.0,0
27.12,63.25,0
27.125,91.23,0
27.13,41.63,0
27.135,41.63,0
27.14,41.63,0
27.145,41.63,0
27.15,-36.48,0
27.155,-36.48,0
27.16,-142.31,0
27.165,-88.98,0
27.17,-88.98,0
27.175,-88.98,0
27.18,-88.98,0
27.185,-88.98,0
27.19,-88.98,0
27.195,-88.98,0
27.2,47.66,0
27.205,-65.19,0
27.21,-65.19,0
27.215,63.96,0
27.22,63.96,0
27.225,-15.71,0
27.23,-75.4,0
27.235,-75.4,0
27.24,-75.4,0
27.245,-75.4,0
27.25,85.62,0
27.255,422.22,0
27.26,64.55,0
27.265,65.57,0
27.27,277.32,0
27.275,-28.83,0
27.28,0.48,0
27.285,-28.83,0
27.29,-187.13,0
27.295,-187.13,0
27.3,345.2,0
27.305,345.2,0
27.31,-284.0,0
27.315,-266.94,0
27.32,-266.94,0
27.325,-28.83,0
27.33,-211.37,0
27.335,-211.37,0
27.34,-211.37,0
27.345,-177.81,0
27.35,-177.81,0
27.355,-169.72,0
27.36,-169.72,0
27.365,-164.11,0
27.37,-164.11,0
27.375,-160.32,0
27.38,-160.32,0
27.385,-158.93,0
27.39,-158.93,0
27.395,345.2,0
27.4,-128.53,0
27.405,-108.47,0
27.41,-108.47,0
27.415,-119.15,0
27.42,-119.15,0
27.425,-127.01,0
27.43,-114.9,0
27.435,-114.9,0
27.44,-83.23,0
27.445,-83.23,0
27.45,-94.64,0
27.455,-94.64,0
27.46,-80.52,0
27.465,-80.52,0
27.47,-152.94,0
27.475,-109.42,0
27.48,-116.36,0
27.485,-83.23,0
27.49,-116.36,0
27.495,-116.36,0
27.5,-125.55,0
27.505,-125.55,0
27.51,-68.47,0
27.515,-68.47,0
27.52,-119.64,0
27.525,-119.64,0
27.53,-184.91,0
27.535,-131.3,0
27.54,-108.71,0
27.545,-108.71,0
27.55,-64.37,0
27.555,-88.28,0
27.56,-68.39,0
27.565,-68.39,0
27.57,-84.45,0
27.575,-84.45,0
27.58,-84.45,0
27.585,-84.45,0
27.59,-111.61,0
27.595,-111.61,0
27.6,-82.88,0
27.605,-82.88,0
27.61,-62.97,0
27.615,-62.97,0
27.62,-26.42,0
27.625,-26.42,0
27.63,-46.97,0
27.635,-148.86,0
27.64,-46.97,0
27.645,-46.97,0
27.65,-51.71,0
27.655,-51.71,0
27.66,5.07,0
27.665,5.07,0
27.67,-24.51,0
27.675,-24.51,0
27.68,8.43,0
27.685,8.43,0
27.69,-9.1,0
27.695,-9.1,0
27.7,-9.1,0
27.705,-13.27,0
27.71,-13.27,0
27.715,16.36,0
27.72,16.36,0
27.725,14.06,0
27.73,14.06,0
27.735,5.42,0
27.74,-8.13,0
27.745,5.42,0
27.75,5.42,0
27.755,1.32,0
27.76,1.32,0
27.765,1.32,0
27.77,-13.27,0
27.775,12.44,0
27.78,12.44,0
27.785,6.28,0
27.79,6.28,0
27.795,6.28,0
27.8,-4.29,0
27.805,6.28,0
27.81,6.28,0
27.815,-7.22,0
27.82,-7.22,0
27.825,1.72,0
27.83,1.72,0
27.835,-72.19,0
27.84,11.9,0
27.845,-12.4,0
27.85,-12.4,0
27.855,-12.4,0
27.86,-12.4,0
27.865,0.68,0
27.87,-6.61,0
27.875,49.83,0
27.88,49.83,0
27.885,38.82,0
27.89,38.82,0
27.895,-15.08,0
27.9,-15.08,0
27.905,27.35,0
27.91,27.35,0
27.915,32.16,0
27.92,32.16,0
27.925,60.79,0
27.93,60.79,0
27.935,131.0,0
27.94,131.0,0
27.945,60.62,0
27.95,-26.18,0
27.955,-44.22,0
27.96,-44.22,0
27.965,-21.37,0
27.97,-21.37,0
27.975,-21.37,0
27.98,-21.37,0
27.985,-20.9,0
27.99,-20.9,0
27.995,-3.1,0
28.0,-14.31,0
28.005,-1.53,0
28.01,-1.53,0
28.015,-20.93,0
28.02,-20.93,0
28.025,-20.93,0
28.03,-20.93,0
28.035,-4.6,0
28.04,-4.6,0
28.045,-21.18,0
28.05,-21.18,0
28.055,-25.27,0
28.06,-25.27,0
28.065,-8.09,0
28.07,-8.09,0
28.075,-8.09,0
28.08,-8.09,0
28.085,-15.55,0
28.09,-8.88,0
28.095,11.52,0
28.1,3.68,0
28.105,3.68,0
28.11,3.68,0
28.115,3.68,0
28.12,3.68,0
28.125,-4.6,0
28.13,-16.55,0
28.135,18.0,0
28.14,-12.88,0
28.145,-12.88,0
28.15,3.94,0
28.155,3.94,0
28.16,-6.16,0
28.165,-6.16,0
28.17,20.45,0
28.175,-7.83,0
28.18,-8.88,0
28.185,7.87,0
28.19,7.87,0
28.195,7.87,0
28.2,-11.36,0
28.205,-11.36,0
28.21,-0.11,0
28.215,20.81,0
28.22,-1.01,0
